spotify_id,community,artist,popularity,followers,genre
6zgklcaF5juoL4nx54Ohan,17,Bossy,34,17998.0,turkish hip hop
04QHNiih9ZesPvals6II1h,21,MC Marks,69,887752.0,funk carioca
3USGrdyXkg1eLoWJ7KhrhJ,30,Adi Ulmansky,32,4456.0,israeli hip hop
1OXHqAK6r5mF0FV94nc0pD,162,OG-ANIC,45,659693.0,thai hip hop
5itNRAG8DPcD6Yrm1rFPLv,21,Distrito 23,49,70677.0,Unknown
3KNYn0ah22HXySPgPkMsrS,11,Eirikur Hauksson,18,530.0,classic icelandic pop
4BgNISEfw70NKXHb9lIB8O,47,Iskrata,23,6855.0,bulgarian pop
1GedScfXwlE0mqLZzzliN2,57,Ben Delay,35,6377.0,deep groove house
18KsILOMx3thJRzBYBnKHW,42,J-Dawg,41,2805.0,russelater
0iwYda8PBVlR2xj8tPGpbm,69,Anni Lahe,30,1958.0,finnish dance pop
1ZRgSgUcrIJQOzhiDNrUVL,42,Frida Green,37,1837.0,eurovision
2ufQfSFDFXfMS7MEMzdGZE,9,Białas,66,520650.0,polish hip hop
4KWTAlx2RvbpseOGMEmROg,25,R.E.M.,72,3671605.0,alternative rock
74YbW6s8CZdaYLxJU9HeS7,32,Mister You,61,968075.0,francoton
4Fip6EDZhA4qDiA1vS0Oe5,35,Phạm Toàn Thắng,17,1567.0,indie viet
6YqdtpUutxodni6lUD4stM,26,WANIMA,60,1128711.0,j-pop
42jeWT1YU3yKejPa704z25,17,Hypzex,49,25153.0,new school turkce rap
2vRJ1xr5DT4PdBnM63DBJZ,18,Ismo,50,172609.0,dutch hip hop
2HYZy1ndUbE1sJw9zfOaEB,16,呂薔Amuyi,28,5165.0,chinese electropop
5jHHrDL2sqDqV326TvhQlK,41,Slimso,17,3843.0,slovak hip hop
4qCKUiCnxl18wGx7Bvk5fD,39,MAI LAN,41,19496.0,french indie folk
2SIBY7Jwq1kYng12Zguo3C,15,ReoNa,55,234902.0,anime
062AuVsQPIt8pXzbENjI9p,41,Kamil Hoffmann,46,11731.0,czech hip hop
0MxxbjQyul7WXUFy0O6qiu,39,Tomas Heredia,29,8339.0,deep uplifting trance
5i0snp4GKBLiFsAZAwuJ5b,4,Leo Gassmann,28,22392.0,Unknown
6arfS6PinvWKGyMd1AqgFI,37,Balqees,44,218601.0,arab pop
4QFG9KrGWEbr6hNA58CAqE,7,Aleman,74,4091128.0,mexican hip hop
1cT0pBQ6D82GzRBeoMiXkV,49,Denis Graça,29,28848.0,kizomba
2zw4zwwb2LoNYssj3hdLoa,42,b.G,46,355.0,russelater
4cSYNpczcvTUpnPMFDLsIc,15,Raaban,58,418984.0,Unknown
1wak0ZG1LUrZPYx8RDTQoD,30,Noa Kirel,55,330394.0,israeli pop
2PGHvstK1cEjR9AX2ERq9l,49,Myles 6ix,34,5277.0,hip hop tuga
19MVxKZZdPj2X0F8pi0OCT,38,Sukhwinder Singh,66,379324.0,classic bollywood
28JPqJh7jsUuxus33Kfwe7,27,Joe Flizzow,49,214966.0,malay rap
5TIgVeqYHwf9v56rySzVRw,40,William Last KRM,26,11957.0,botswana pop
3giS0ZS4ACM4WKXU1VklAD,33,Антон Токарев,38,3065.0,Unknown
1b7AEdUSudOQoZF5ebUxCL,7,Humbe,62,367856.0,monterrey indie
6aHaYKL09sA8L260zXNlVR,13,andreas odbjerg,58,37083.0,danish pop
33oY0RTyXAMYBM6QSImuo7,16,Mike 曾比特,45,28108.0,cantopop
1Qx9W9TY2vPox7BS9urTlK,16,Lulu Huang Lu Zi Yin,24,9028.0,taiwan pop
6HwRSGDwpltqE6T0xQF8Xu,30,Noa,41,36231.0,israeli pop
2UhQHcRXyVTc6IO0bFIRh3,32,DJ Abdel,43,30064.0,french hip hop
0AsThoR4KZSVktALiNcQwW,15,Chloe x Halle,60,1857184.0,alternative r&b
3j0p8s4ghZuEazM5zyiHsD,70,Beatzarre & Djorkaeff,36,1254.0,Unknown
03eZ4y8baXNaR68hpkkDoq,5,Amuly,54,89399.0,romanian trap
2Xlia1jlI7JDki4Xa42uyK,35,Phạm Nguyên Ngọc,48,27323.0,v-pop
6vWDO969PvNqNYHIOW5v0m,15,Beyoncé,88,32087569.0,dance pop
7gmUEqRjXK144s5jQMVc8c,33,Yanix,56,267840.0,russian hip hop
2TM0qnbJH4QPhGMCdPt7fH,55,Neck Deep,64,807103.0,pop punk
5re6NsyXzHg6uvNimzQ3F6,21,Jota Quest,63,1988986.0,brazilian rock
6P5E47LG2XlrXhGu5Ia17x,13,S1sco,39,9993.0,norwegian pop rap
40KlwpvpKEQtZTJgbml8lT,17,Teoman,64,1866271.0,turkish pop
3KNIG74xSTc3dj0TRy7pGX,15,BLEU,67,1159612.0,alabama rap
5oP7iVvyqD5UI082VrLKiw,39,Dusk Till Dawn,17,7025.0,Unknown
31czVneIywpUwJTNOVviJx,17,Sinan Akçıl,48,407157.0,deep turkish pop
0huGjMyP507tBCARyzSkrv,15,Cordae,68,1803987.0,dmv rap
6ltKIf1bortd0DQbpgKdQu,30,Jimbo J,47,22211.0,israeli hip hop
4h8pGxEIOi7j4me1yhYxlD,33,LSP,56,676616.0,belarusian hip hop
3ahVFszO9ucf8JQLCNQeYA,25,Anggun,44,54777.0,indonesian pop
6SQ1V0fuKnQGrLYE37Q1n3,42,MIGI,37,3212.0,swedish hip hop
2Cd98zHVdZeOCisc6Gi2sB,57,Technotronic,57,226647.0,eurodance
6rGGxP2TgRe3vhRh0y9oQd,41,P.A.T.,40,41135.0,czsk hip hop
6t41YgqHULlgOq9TK1kcrG,40,The Kiffness,50,92924.0,cape town indie
2Hjj68yyUPiC0HKEOigcEp,15,Jesse McCartney,61,922306.0,dance pop
2xIz15hobHoCcGDPdV449R,56,Jah Darko,14,833.0,Unknown
06nevPmNVfWUXyZkccahL8,25,Gregory Porter,60,555161.0,contemporary vocal jazz
2UqRkW2wfEkZmyvKyTTv2W,7,Ulises Bueno,59,1542894.0,cuarteto
5BgR2ZzEr8qyEjsyBPsSc3,40,SHELOVESKAMO,13,647.0,Unknown
5hHcAWKNV84BEbkRnbQ6A7,39,Kensington,57,420722.0,dutch indie rock
0Je74SitssvJg1w4Ra2EK7,25,4 Non Blondes,63,395854.0,new wave pop
5p7mWeX4RlvqBCxylfiXdE,70,KC Rebell,63,1159849.0,deep german hip hop
75BpzyPsw3G3R8xiCoHaEM,7,SOYTURISTA,41,6332.0,Unknown
3Mcii5XWf6E0lrY3Uky4cA,15,Ice Cube,74,6028684.0,conscious hip hop
4y0wFJ5jmCUNRLZfsw1I7g,26,AB6IX,48,517884.0,k-pop
2ZU17vJPB8ZBfwc284vBjR,41,Rollsout,27,1256.0,czech hip hop
19ra5tSw0tWufvUp8GotLo,25,George Michael,71,3898805.0,dance pop
7Bm7VtCioRLuoEdKAqAmRx,57,Alvar & Millas,20,576.0,Unknown
2ot1BrqrtRXWOgvlv4PxLl,11,Bassi Maraj,13,1131.0,Unknown
4Cmzjffz7uLaESQIWIs9G5,37,Moslem,31,74899.0,mahraganat
1XyP3n6D0QLoslo4SAQ6JB,69,Yeboyah,34,5118.0,Unknown
0vSNFAo2h20zd3HOBcM8BX,57,Kenn Colt,44,13265.0,belgian edm
0Fhli3d4ykenPL9cA8RYay,30,Regev Hod,26,19643.0,israeli mediterranean
45gHcnDnMC15sgx3VL7ROG,15,42 Dugg,74,710893.0,detroit trap
01UbHi56W0paf624zfVtYa,15,Sad Eye,30,3132.0,deep tropical house
64Eb4jttIVIP6T2qVBP8wh,34,Slogan,32,36249.0,greek hip hop
0A7CUcSt9ppPPZ82urqmX9,33,We,33,2941.0,russian alt pop
6WOaBFTxwD7SMMT8ZRTYga,51,Senkise,28,23554.0,hungarian pop
2rPOaAdN74S2D0Kw3ImL5O,7,Elpatron970,60,122585.0,drill espanol
7f0OLhGgBMX9fUjm1dcPip,40,Alice Merton,57,319980.0,Unknown
7pqRrWbKf5yMxy79G3YdKc,3,Sydney Yungins,46,60998.0,aussie drill
1cAU5q0s8zKdMTNAZ8CJht,70,Ivana Santacruz,32,13829.0,german r&b
6GBIcdZ5aBhhsd7Y6c3O3g,162,SLAPKISS,45,14116.0,thai pop
3X8viboyMAibq7WDRxqY4J,42,Anne Brændeland,41,1834.0,barnemusikk
1z4o1fHqSUuL8pd9WdP6wF,53,Zigfrīds Muktupāvels,18,1670.0,latvian pop
3zx1v6xCo7VE8vxhhyqr5Y,112,Brady Watt,37,6118.0,Unknown
3jNp263VZXVLzuznuLgghq,27,Khai Bahar,42,251710.0,malaysian pop
1fUMEn4Yk7ZUloozE0fRLL,59,Jamie Woon,46,189742.0,british soul
6bguntfj9ZnX1lFvSYl72d,16,Numcha,45,30501.0,chill r&b
5CCwRZC6euC8Odo6y9X8jr,15,Rita Ora,73,7592797.0,dance pop
4vPryUsOzD7R9daRuvKwFz,42,Blacky,29,4790.0,swedish drill
179XJA4Q2PPPkPbjPvSRt7,27,Ning Baizura,27,18626.0,classic malaysian pop
788HzQOFhN3mcDo0InBqbJ,60,Ismael Rivera,50,426643.0,bomba y plena
4Rk73iQDoHfnOteViniXY1,47,Mihaela Marinova,30,20167.0,bulgarian pop
1zC1xZlDXqJ0UIKpT6MemX,53,Kastrācija,37,2122.0,latvian hip hop
1PIujpIZmCo918lfPJfn3w,69,LILBRO,37,1554.0,finnish drill
4zf0kIjnzqjWlI3Eaw5VlA,4,Stadio,46,245098.0,classic italian pop
7zFBW2JxM4bgTTKxCRcS8Q,38,Hiphop Tamizha,65,5882014.0,desi hip hop
7n6JzP9GxGVVzXG0t0gLu3,16,Zhang Bichen,48,109395.0,chinese drama ost
2EsTolBYIEICM1kx7MGluy,34,Panos Kiamos,47,138555.0,greek pop
6Ka3TKKRqhWwbmuxjhrmo6,21,mc jhenny,51,5223.0,funk mandelao
3iTsJGG39nMg9YiolUgLMQ,25,Morrissey,59,929637.0,britpop
32x1uogH2zajP85pzZAtuE,7,Axel,56,1353402.0,argentine telepop
0NmtgATbZcejMnRU5ixeSs,4,G.bit,41,108428.0,italian hip hop
1Dd0DajYMxzu1Q6kuXLyJ3,35,Hoàng Yến Chibi,34,137802.0,v-pop
7zVYyYhGZxvPHPuhzReYHP,17,Ziynet Sali,60,1049717.0,turkish pop
0UtXMxHMXhwQUI6G6TFDt1,16,Gin Lee,45,60282.0,c-pop
70AxvzheOXDQyTyWn3wdIV,42,BL,32,4950.0,Unknown
378dH6EszOLFShpRzAQkVM,15,Lindsey Stirling,64,1943879.0,bow pop
3MZpb7Owf8kVwJS6B7iiXB,7,Real Phantom,28,38760.0,panamanian pop
2TZJIIHDLfgdMLFejURyKf,18,De Kraaien,43,10329.0,nederlandse hardstyle
51TXQniEQkYh89tfLjiuSy,42,Ant Wan,64,130309.0,swedish drill
2ZuJ3O0fOv3tkh6CFmyrf2,70,Nora Istrefi,43,31292.0,albanian pop
6n28c9qs9hNGriNa72b26u,15,PNAU,75,188737.0,alternative dance
4xnihxcoXWK3UqryOSnbw5,15,Sasha Alex Sloan,70,1174594.0,alt z
0LtICwkx09q0oc4VjuwJTT,13,ANYA,28,9013.0,danish pop
6Fzcb6MUQTqnojF8woJsKd,42,Keya,27,3669.0,swedish hip hop
3T0mKZYTDmRODhPJYsQNoz,32,Mr. Crazy,40,194766.0,moroccan pop
7bDY7ck0pXuKESZtEt1X5d,21,Japãozin,59,317625.0,forro
2JwEiVkGIuCxy70AClY24s,74,Beatrice,26,701.0,estonian pop
1umTeYMbiCSj1nl2fqXVcZ,42,The Main Level,28,15509.0,scandipop
333YnXVABJave9XZSFbSMD,49,Prodigio,30,23639.0,rap angolano
0VOGPk9LCPMxzjkiX5JdZF,61,Joe Weller,38,76867.0,deep groove house
2SWOP0LsgpQQZa8olP3Wup,4,Dear Jack,31,40118.0,italian adult pop
2ixSzFmACsZSsx40fXTNYk,7,Dimension Latina,57,39435.0,salsa
5qRupOBfjmAEIZ1WLvlEhd,32,Hermanos Inglesos,24,3785.0,Unknown
4EPYWwU4c8eG2GzD7MenUA,26,Kim Feel,48,85931.0,k-pop
1eQJUHJRurFXGd3j8i8W4x,40,Lady Du,47,149778.0,amapiano
7j5PGC0BF48rRtcmgbVvOT,27,Arsy Widianto,57,478123.0,indonesian pop
4FH8uYhn6QPw0TPttVqpSY,17,Rümeysa,19,1846.0,Unknown
6pWa7vRheyK4dmNJ2cg0gA,5,DOC,38,43011.0,romanian rap
3MNnSV5hDd2UzZzgqD8xlU,32,Shay,53,242508.0,francoton
44ZNcW1ZSGB9oqX1ALnriH,35,Xesi,35,3926.0,Unknown
2TpaCFJmJnvjXcq2Dyajfa,41,Summer All Stars,27,8351.0,czech pop
7ExWkh4tY8Y0HYmTD3kz7Y,7,Samantha,37,34495.0,latin talent show
3AIPhNgeF9S1Kyg9Yy3UQW,7,Dani Martín,64,794946.0,latin pop
73GvUkYDMIcPNepUhyC8ic,33,RSAC,41,40458.0,russian alt pop
3k785W4GFDnZfTortQlhMA,42,Nicklas Sahl,44,20524.0,danish pop
2tQbSWgZLIB8MXMnsXVRro,27,Nina,54,621138.0,dance pop
5wPoxI5si3eJsYYwyXV4Wi,15,N.E.R.D,58,761535.0,hip hop
64PJHZDQTPPVBCdwnv22Wz,15,Josef Salvat,46,86616.0,gauze pop
53GzfAvawfKb966INeFp18,17,Batuhan Kordel,56,261490.0,turkish singer-songwriter
3N9qpKjXarCt5AIZRCeqr8,3,Seth Sentry,47,106459.0,australian hip hop
3S6gaE89XewFAvZqsMuJDJ,17,Norm Ender,56,1725869.0,turkish hip hop
41ggHbtYARi4S4JtbeRrYY,21,Claudinho Brasil,40,38501.0,trance brasileiro
12SPNXi0aDpFt0rMVbmLrr,15,Jay Hardway,49,415961.0,dutch edm
7DW94EEwI9pdHDXnzEg1b4,33,3TERNITY,41,22197.0,russian drain
0hCNtLu0JehylgoiP8L4Gh,15,Nicki Minaj,87,26039960.0,dance pop
3YuXReN1XJtyvBhUd0zjBk,51,HRflow,35,26536.0,hungarian hip hop
7owHrEghIYMf5fTVPPwkVB,32,Loun,29,88076.0,rap maroc
400dgBHAKK7icw1lrKLvBg,62,Drizzy Sam Rsa,29,2261.0,Unknown
5B5A66ePBh1rHxaiFwuQIf,70,Zensery,52,25614.0,deep german hip hop
3ClL18AtCAPwXVT6mUkBDN,9,Kaśka Sochacka,54,70210.0,polish pop
7hD6dkjWHapWVwkI6bjDFo,30,Ran Danker,47,59857.0,festigal
0y9v1aZtpENgyB9VlYoBeW,69,Samuli Heimo,34,549.0,Unknown
70SvhGqakpocD7GxVYnnBC,18,Mensa,48,11032.0,dutch drill
2IgHMpFsnNb4T0HtVx0ZK1,39,Olympique,17,1718.0,austrian pop
2oCQSda6vA1t27B5RWXYwb,5,Juno,43,3787.0,romanian pop
12wTrvRwxmsbUxkLffkPfv,7,Chystemc,58,318606.0,rap chileno
5DXzQwj6Kgr5kBjVlYdSHo,32,Loud,47,124809.0,hip hop quebecois
08rQYrOOREP203I2oeGXeN,42,Laila Samuels,17,486.0,Unknown
7qAoXV4U0qDxQAUqhszjAA,7,Manuel Carrasco,65,1892194.0,carnaval cadiz
215ciYy7TIYnGRim0I1nJ3,4,JUNIOR CALLY,43,370704.0,italian hip hop
0e3qT2AqBNTqmo0d5OMzd6,41,Mairee,52,194896.0,Unknown
4XWaILHqySwH1y6LhlYcsb,64,ilyTOMMY,61,318704.0,aesthetic rap
3eCd0TZrBPm2n9cDG6yWfF,26,DEAN,63,1269150.0,k-pop
74eY8wbrhhVD7pACbBHwHw,30,Imany,56,253235.0,french indie pop
53M4Iv2RkzzxFFvW2B1jhC,15,Breathe Carolina,56,348544.0,electropowerpop
1PqJNj5Wyu1VUoH7JqGL8h,5,Min,1,70.0,Unknown
4rsCEjNqhX2FpQJvVL297X,42,Petter Pilgaard,14,432.0,Unknown
1SZXYhJz4sqEss888VmWLP,21,Mc Brinquedo,50,928324.0,funk carioca
5bavKfuSixZTrpyxC0qmfj,69,Vahtera,28,1520.0,finnish dance pop
1GDbiv3spRmZ1XdM1jQbT7,7,Natti Natasha,76,8355571.0,latin pop
7tIsf2CtmTtj0UGJshHIyB,40,Reën,31,11212.0,afrikaans
47WAtpqR2af9uiq2HWwWNM,47,Torino,36,11588.0,bulgarian pop
5OemWwf9Sner20swdWDZ4D,13,Dúné,29,12986.0,danish electropop
3XDNaJG2TakPZ48n2GJ0NN,16,Chilam,43,34165.0,c-pop
2AdUWxNm17kkGZiPGuorth,21,MC Mari,65,60458.0,arrochadeira
184bX1ApmIMyWU3TcpTy93,165,Afrodisiaco,47,16384.0,axe
7rz6ZZErn5YFDteXKhyf3g,32,Disiz,62,253469.0,french hip hop
2vC9iXUwT0wCCbsz4jBiOc,32,RYM,42,24894.0,moroccan pop
3fll16LLw6kdDxWzSpJPEQ,21,Malu,50,88395.0,arrocha
3IaKn0ExWTMPqa0mscUYw3,15,Only The Family,62,272267.0,chicago rap
5QERdsBJhGnPU3rfYE1RIA,17,Birol Giray (BeeGee),36,3745.0,Unknown
5SX5unumQnrXvAPdGd3yYt,41,AK,30,7852.0,czech hip hop
0vpwDjHfD1T65OcmvpcF0S,68,Aniceto Molina,54,231679.0,chicha
4KepPsJTbS1Ei7O7UUIlA9,68,Bigal & L Jake,22,4512.0,pop reggaeton
0Q35wRRhdsU8EbsJ1eouCY,3,The Black Seeds,45,117676.0,kiwi rock
7c1rIwBQdZMoJD4VE9luoS,13,Clara,45,16538.0,danish pop
6CSKMBCeQhddsPL63zvDhX,32,Dj Leska,52,202747.0,francoton
4GepMkTgrIZECoCC55vqjW,7,Marama,60,1064294.0,cumbia pop
3gggmBN0erstm3YJvEGe3t,39,Jake Miller,58,302885.0,australian pop
4XpUIb8uuNlIWVKmgKZXC0,26,ZICO,63,1188578.0,k-pop
6Snj1YTNoXMBkVNLCdXH3R,70,Hayat,44,17581.0,bangladeshi hip hop
3OFUmiZcD0AWtjOYFJVpwM,27,Arash Buana,60,158183.0,indonesian pop
1fIraGNUIufBhLMYTiXs6n,32,Smaug,31,414.0,Unknown
4e9ntSageEujJboJQBXtCd,69,Ollie,40,7558.0,finnish dance pop
44hJXrVhoyA1fV1dn4wdHC,7,VI-EM,37,96879.0,cumbia pop
08MncONkAhZGX6iFrpS2KN,33,Tom-E,10,99.0,Unknown
0huJlE2YmhV88wRaT0fMbo,69,Altis,28,4526.0,finnish hip hop
6U3ybJ9UHNKEdsH7ktGBZ7,15,JID,80,987676.0,hip hop
6CzVcrDqwjvTDr3uxyNgWG,40,Early B,38,39277.0,cape town indie
295s7rUdwD6adgPiYMRUAM,17,Musa Eroğlu,54,586487.0,arabesk
4ZwOlDVAGXQo66ykbLQ8dP,13,Lamin,61,7645.0,danish pop
6jRD85dsXJYn5vv73rqSGi,35,Chi Pu,38,282974.0,v-pop
7LQaY9LGXHzoJY8DvwpSid,7,Los Rivera Destino,44,39177.0,puerto rican indie
5iZMWWLoDJH1u6Ru2rOEsd,5,Keen' V,59,542581.0,francoton
1db5TWniHR7iqwXer7AiQ2,67,Pappo,51,351889.0,argentine heavy metal
4gEBX9EZfO1axr12JUzJwH,16,黃浩琳,14,1536.0,Unknown
6YbvyuBTs8JbVj7iyurrJe,15,teamwork.,35,3390.0,la pop
4wJtkZRfieBICxs8onRjy6,9,Łobuzy,45,59035.0,classic disco polo
06nsZ3qSOYZ2hPVIMcr1IN,25,J.J. Cale,61,650504.0,blues
4nt1XPtCN0pqYmZJTgAzIX,41,JCKPT,33,23936.0,czech hip hop
0jRqFvRKCDryHOgrgFqsKG,15,Fools Garden,58,117424.0,german pop rock
1vSN1fsvrzpbttOYGsliDr,15,Tori Kelly,67,2052997.0,dance pop
5lzqFxifzjxYHGJxuwQqtR,4,Francesco Gabbani,52,602462.0,italian adult pop
5VKufGMVAZ6fs111xYNKnU,33,MACAN,55,320248.0,russian gangster rap
7ygNQCdpQWW7iSWAxDhvhI,7,DJ Alex,59,676742.0,cumbia 420
0BvkDsjIUla7X0k6CSWh1I,15,Luke Bryan,76,7604808.0,contemporary country
3C6GhrIi0fXaNaKWh0Tsjr,57,Don Criminals,2,6471.0,Unknown
3FNauFXOs09Shm47H71Nsg,74,Elina Nechayeva,23,4570.0,eurovision
3Jy86CVPHDVN858HitaK1N,42,Junie,49,5434.0,swedish pop
3r82jUxl7ThSdOhB90Qn6u,70,1019,49,20897.0,german hip hop
4PjY2961rc0MHE9zHYWEnH,16,9m88,49,97671.0,chinese indie
7gjAu1qr5C2grXeQFFOGeh,15,Passion Pit,59,1217196.0,alternative dance
44IvvHRk2XF243QLA2VOa8,15,Stunna 4 Vegas,59,776388.0,trap
3OVWvBHwlq5w8iRJEBoCp2,17,Levent Yüksel,52,261263.0,turkish jazz
1C0v00zfutIDcsVm4ZOJPO,30,Dorit Reuveni,28,906.0,muzika l'yeladim
4U4AroE6G2rG04np8u2G95,7,Ice P,30,2553.0,Unknown
5CKhp4ovgbSd7PdVIza7cC,42,Andreas Johnson,38,14998.0,europop
2LyxhWXFqUt5Zbe0KSW38j,15,Niklas Ibach,41,11182.0,deep tropical house
6jS6JOoUxuUrEKDDrciQzm,18,Clandistino,39,22824.0,dutch rap pop
2gDqGAadPIPiA7LtmNn74g,7,Gian Marco,61,1192034.0,latin pop
7a0EHDYu3wAgR3qiC87Mm0,11,Helgi Björnsson,31,10240.0,classic icelandic pop
2SveKtmknwwMpYJtuFkYZj,70,Schubi AKpella,46,34174.0,german hip hop
5HnkAAaf0MCIxMWzsJNrdg,42,Alcazar,46,34380.0,eurodance
7HLErdUiPhh7mg5AxVEAX0,17,Killa Hakan,49,262011.0,turkish hip hop
6ZGwdAmu91r8mpA6SXodzd,34,Giorgos Sabanis,50,239668.0,greek pop
4BmWSGKG6HiYvLuJvZ9afa,26,Namie Amuro,59,1230106.0,classic j-pop
4Wv4SEO2ZQAOBl4yJcjdxi,162,ZENTYARB,52,62667.0,thai pop
27Owkm4TGlMqb0BqaEt3PW,7,Molotov,65,1991913.0,latin alternative
6qcIg4IPLulyc03mWR87N8,38,Kanika Kapoor,58,425430.0,desi hip hop
7u9RPOpEILUin8BbIUJbsj,21,Whadi Gama,22,1960.0,batidao romantico
4QQgXkCYTt3BlENzhyNETg,25,"Earth, Wind & Fire",72,3592523.0,disco
1wdU1J2NHzcDYarT7jEU2A,15,Dastic,51,46921.0,big room
7FnZWGw9lwOr7WzieTKEPR,7,Los Pericos,63,1148664.0,argentine reggae
7IuE8jJQzeifyrcFYdrIWt,42,Heux,44,18305.0,russelater
6UBA15slIuadJ8h2lPRPos,100,Tech N9ne,70,2523206.0,hip hop
3HJzLaMbS0jMabxS3wttGk,8,Esbjörn Svensson Trio,44,115620.0,contemporary jazz
5CWkHDzXiViC1TrpoBwDoO,57,Jason Thurell,23,6251.0,belgian edm
0lq9KIOkkesrht0IhgRQO2,11,Drengur,11,389.0,icelandic hip hop
1rylldluHh9z6RiCzLNUsC,34,Panos Kalidis,37,39728.0,greek pop
0OECMkZp1koXqQLQrMizHb,35,Vicky Nhung,46,24857.0,v-pop
7mHUbNIflNX99gowiCMCwZ,18,Billy The Kit,37,3228.0,Unknown
4CTKqs11Zgsv8EZTVzx764,15,Lemaitre,50,173994.0,norwegian pop
32MFJQ1NHpYp916d8vAd6r,51,Kelemen Kabátban,39,35257.0,hungarian pop
4piQadI6uXO5CUcQ3FJuDt,16,琳誼 Ring,34,5621.0,taiwan pop
4uGlaZn0LSybHkHFEKBOV2,41,Majself,40,55136.0,czech hip hop
5NipqMGsY4AUeb7kGT8aVz,33,kizaru,61,926591.0,russian emo rap
6f3he2xOHHHSZ0JVhTRIVj,42,Weeping Willows,46,53973.0,classic swedish pop
3hfczsQRbhO3io1UwQFM1y,165,Combinacion De La Habana,50,172744.0,salsa peruana
5WdqBAQhGFCrZvBKXiPIu7,15,The Him,56,107823.0,big room
5oYHL2SijkMY52gKIhYJNb,46,Elefante,67,1602531.0,latin alternative
5y5ci9MhupBHj8X5DpGEYC,16,柯文哲,3,779.0,chinese hip hop
3GGuPP6lGhVCYBFsqQfIom,13,USO,35,48226.0,dakke dak
0J372uvAXbRjLFSoAVE2lp,26,PATEKO,41,15215.0,korean underground rap
0xww7UDomE27mzi2gYnQsl,16,蔣志光,34,8149.0,c-pop
7MiDcPa6UiV3In7lIM71IN,21,Gusttavo Lima,80,17171304.0,arrocha
45XwGsD55yVnJFXQN6zUmK,42,Young Juu,27,2581.0,danish hip hop
4qn9aKmT3CaRVPWnlTQCwX,21,Lary,35,11086.0,r&b brasileiro
6nStjcAtMWhraEtrTrePkl,18,DaChoyce,49,3587.0,Unknown
6RDpAm5XMUZqVZlBJ1UYQw,70,Starian,45,2.0,Unknown
2Sm4rGKWBnOQhdqDy4JJh0,18,Zwangere Guy,47,48558.0,belgian hip hop
5VZr6vX1UPRRf9tneUEi2B,32,siilawy,50,250402.0,middle east hip hop
7JRDlOAUMJuLKmapm6H2VG,35,D Blue,38,26426.0,v-pop
7tKpXx21KVUOR6vvDs6xtg,27,I Belong to the Zoo,57,1987846.0,opm
1BfR4gQyjlhLAssULX0wDr,7,Valeria Gau,38,51089.0,cumbia pop
4on53ORBym2GEnRhIptZwy,40,Da Les,36,43956.0,kasi rap
6VQjX1PcMpRfh5qcO1RQDO,7,Rodolfo Bueso,8,1779.0,pop catracho
2lny2DY0mKzdgAwIx0WD4H,17,Ege Balkiz,49,11335.0,Unknown
7n40iNdXEPUvQkURa7c3Xv,32,Mouss Maher,19,766.0,Unknown
3gqv1kgivAc92KnUm4elKv,42,Teddybears,46,58320.0,electronic rock
64M6ah0SkkRsnPGtGiRAbb,15,Bebe Rexha,81,7531004.0,dance pop
6V0UIhxibbgh9q9eYKImW7,15,FRANKIE,25,12871.0,indie poptimism
75ZTlOo6olxm9thcXVh6Ta,42,Kristian Kristensen,42,24876.0,norske viser
4vxaQs6vK54nK89J1VtLex,15,PUBLIC,61,191393.0,indie rockism
4xe6s55EDjpRpyZsrFoiWh,7,Haraca Kiko,52,97158.0,dominican pop
6c0mTNAxJxlp9HpKTUZwA8,15,ALMA,57,220300.0,dance pop
61bQ4nwIioR8w6PGxzpyY3,4,Rondodasosa,68,524134.0,drill italiana
04TVfWdJWbfH0FOT2zA1Tg,7,Amar Azul,61,619164.0,chicha
4ZUahcHoVxr4lsrfdmhjhV,21,Zé Ricardo & Thiago,44,329148.0,sertanejo pop
491U1PrV1EoQuhM0aUCn9r,15,M Huncho,63,387600.0,uk hip hop
3wzGjN26jzqLY2Gc836sjC,162,ROOFTOP,42,48055.0,thai pop
4gpIZ4bm340Bo9mALjrhP6,162,PP,4,368.0,Unknown
6hMNiBKUQFKpnZ7GTvLVZf,70,Ali Bumaye,47,187982.0,deep german hip hop
6ZgtIJDAZHRNfnkSZI1oJt,37,7l2olo,31,331117.0,mahraganat
3OBkZ9NG8F0Fn4oNpg0yuU,26,HA SUNG WOON,66,215985.0,k-pop
6HWumjoLO58NYInUHk9565,68,El Vega,51,61950.0,Unknown
29qTQ8hGGr8QxXbVRaC7WC,3,Nesian Mystik,45,91326.0,nz hip hop
1PnnRNGfichOAfPOn5mVyx,15,Sorana,51,7731.0,romanian pop
3R6VoMjUANEP9wb7fRNXws,18,Rolf Sanchez,56,80924.0,dutch pop
0wpdOxpmFQpkhZ2pP5QmmV,2,Michael Sterling,23,4960.0,new jack smooth
1L4HGLMFRrJsAnug5M7slL,13,Ericka Jane,46,5197.0,danish pop
0lMa3YTHqQnDDTBaxAV7LK,38,Ranveer Singh,51,474708.0,desi hip hop
5UdFr0GeO7jKIaNIJgwB36,38,Raftaar,61,872426.0,desi hip hop
4md2OwykkDpAVx2keVXBBV,34,Lil Koni,30,3403.0,greek trap
6ywXRaHY7m2DJ0dd7CsLAB,15,Ramz,56,284589.0,afroswing
